Supplier_Item_ID,Title,Supplier_RRP,Publisher_Brand,Artist_Composer_Series,Instrument,Sub_Instrument,Product_Type,Quantity_on_hand,Last_Purchase_Cost,Barcode,Minimum_Sell,Category,Department,Last_Purchase_Date,Last_Sold_Date,Created_Date,Stock_Availability_from_Supplier,Supplier_ID,Quantity_Availability,Product_Barcode,Active
P02814,FLATWOUND - SUPER - .045/.100,192.95,ERNIE BALL,SLINKY FLATWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,87.86,930065002358,99.95,NONE,ACCESSORIES,18/03/2025,16/03/2025,07/03/2018,Y,CMCMUS,Y,,Y
P02815,FLATWOUND - EXTRA - .040/.095,192.95,ERNIE BALL,SLINKY FLATWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,101.22,930065002359,87.95,NONE,ACCESSORIES,11/07/2025,10/07/2025,07/09/2022,Y,CMCMUS,Y,,Y
P02816,FLATWOUND - 5 STRING - .045/.130,255.95,ERNIE BALL,SLINKY FLATWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,137.56,930065002360,186.95,NONE,ACCESSORIES,14/04/2025,07/04/2025,03/09/2022,N,CMCMUS,Y,,Y
P02821,BASS GTR 5 STR SET 50/135 POWER SLINKY PURPLE,79.50,ERNIE BALL,SLINKY ROUNDWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,46.15,930065000523,54.95,NONE,ACCESSORIES,17/02/2026,14/02/2026,16/09/2016,Y,CMCMUS,Y,65000523,Y
P02824,BASS GTR 5 STR SET 40/125 SUPER SLINKY PINK,79.50,ERNIE BALL,SLINKY ROUNDWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,45.88,930065000522,78.95,NONE,ACCESSORIES,17/11/2025,12/11/2025,07/08/2019,Y,CMCMUS,Y,,Y
P02831,BASS GTR STR SET 55/110 POWER SLINKY PURPLE,64.95,ERNIE BALL,SLINKY ROUNDWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,36.38,930065000178,63.95,NONE,ACCESSORIES,03/02/2026,01/02/2026,16/09/2016,Y,CMCMUS,Y,749699128311,Y
P02832,BASS GTR STR SET 50/105 REG SLINKY LIME,64.95,ERNIE BALL,SLINKY ROUNDWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,39.53,930065000177,63.95,NONE,ACCESSORIES,18/12/2025,23/12/2025,16/09/2016,Y,CMCMUS,Y,749699128328,Y
P02834,BASS GTR STR SET 45/100 SUPER SLINKY PINK,64.95,ERNIE BALL,SLINKY ROUNDWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,37.15,930065000176,63.95,NONE,ACCESSORIES,15/01/2026,10/01/2026,18/11/2016,Y,CMCMUS,Y,749699128342,Y
P02835,BASS GTR STR SET 40/95 EXTRA SLINKY BLUE,64.95,ERNIE BALL,SLINKY ROUNDWOUND,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,36.38,930065000174,63.95,NONE,ACCESSORIES,03/02/2026,31/01/2026,16/09/2016,Y,CMCMUS,Y,749699128359,Y
P02837,BASS GTR 6 STR SET 20/90 SLINKY,59.95,ERNIE BALL,SLINKY BASS GUITAR,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,33.59,930065000647,35.95,NONE,ACCESSORIES,03/02/2026,31/01/2026,05/05/2020,Y,CMCMUS,Y,,Y
P02838,BASS GTR 6 STR SET 32/130 LONG SCALE SLINKY CUST,84.95,ERNIE BALL,SLINKY LONG SCALE,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,47.92,930065001463,82.95,NONE,ACCESSORIES,10/06/2025,08/06/2025,07/03/2018,N,CMCMUS,Y,,Y
P02840,Beefy Slinky Bass - 65 80 100 130,71.95,Ernie Ball,,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,41.16,930065004113,48.95,NONE,ACCESSORIES,16/12/2025,,10/07/2023,Y,CMCMUS,Y,,Y
P02842,BASS GTR STR SET 50/105 REG SLINKY LIME,66.95,ERNIE BALL,SLINKY STAINLESS STL,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,5,35.02,930065000371,44.95,NONE,ACCESSORIES,24/09/2024,19/02/2026,20/03/2018,Y,CMCMUS,Y,,Y
P02843,BASS GTR STR SET 45/105 HYBRID SLINKY ORANGE,66.95,ERNIE BALL,SLINKY STAINLESS STL,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,34.93,930065000370,68.95,NONE,ACCESSORIES,25/03/2025,25/09/2025,21/03/2018,Y,CMCMUS,Y,749699128434,Y
P02845,BASS GTR STR SET 40/95 EXTRA SLINKY BLUE,66.95,ERNIE BALL,SLINKY STAINLESS STL,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,34.75,930065000368,68.95,NONE,ACCESSORIES,13/12/2022,29/01/2026,21/03/2018,N,CMCMUS,Y,,Y
P02849,BASS GTR STR SET 45/105 SUPER LONG SCALE HYBRID,74.95,ERNIE BALL,SLINKY SUPER LONG SC,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,2,37.79,930065001140,51.95,NONE,ACCESSORIES,21/10/2024,17/10/2024,11/05/2020,Y,CMCMUS,Y,,Y
P02852,ERNIE BALL SHORT SCALE BASS - REGULAR- .045/.105,61.95,ERNIE BALL,,STRINGS FRETTED,BASS GTR STRING SETS,MUSICAL,1,36.71,930065002820,46.95,NONE,ACCESSORIES,09/12/2025,28/12/2025,30/11/2019,Y,CMCMUS,Y,,Y
P02920,ELECTRIC GTR STR SET M-STEEL HEX CORE 11/48,35.95,ERNIE BALL,M-STEEL PATENTED,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,2,20.77,930065002163,35.95,NONE,ACCESSORIES,27/02/2025,20/02/2025,07/03/2018,Y,CMCMUS,Y,,Y
P02921,ELECTRIC GTR STR SET M-STEEL HEX CORE 10/46,35.95,ERNIE BALL,M-STEEL PATENTED,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,4,20.63,930065002164,23.95,NONE,ACCESSORIES,01/08/2025,02/08/2025,08/11/2016,Y,CMCMUS,Y,,Y
P02922,ELECTRIC GTR STR SET M-STEEL HEX CORE 09/46,35.95,ERNIE BALL,M-STEEL PATENTED,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,20.78,930065002165,35.95,NONE,ACCESSORIES,20/10/2025,16/10/2025,07/03/2018,Y,CMCMUS,Y,,Y
P02923,ELECTRIC GTR STR SET M-STEEL HEX CORE 09/42,35.95,ERNIE BALL,M-STEEL PATENTED,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,2,22.42,930065002166,23.95,NONE,ACCESSORIES,25/10/2024,24/10/2024,07/03/2018,Y,CMCMUS,Y,749699129233,Y
P03006,Erthwd Extra Light 8020 Brnz Ac Gtr Strings 3 Pk 10 50,72.95,Ernie Ball,,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,1,30.65,930065004671,0,NONE,ACCESSORIES,04/12/2025,04/12/2025,07/09/2022,Y,CMCMUS,Y,,Y
P03007,Erthwd Custom Light 8020 Brnz Ac Gtr Strings 3 Pk 11.5 54,72.95,Ernie Ball,,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,31.30,930065004667,71.95,NONE,ACCESSORIES,23/12/2024,19/12/2024,07/09/2022,Y,CMCMUS,Y,,Y
P03121,ELECTRIC GTR STR SET 10/46 REG SLINKY LIME,41.50,ERNIE BALL,SLINKY TITANIUM CTD,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,2,17.85,930065000919,26.95,NONE,ACCESSORIES,05/02/2025,30/01/2025,07/03/2018,Y,CMCMUS,Y,,Y
P03122,ELECTRIC GTR STR SET 09/46 HYBRID SLINKY ORANGE,41.50,ERNIE BALL,SLINKY TITANIUM CTD,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,3,17.85,930065000920,26.95,NONE,ACCESSORIES,17/02/2025,20/11/2025,07/09/2022,Y,CMCMUS,Y,,Y
P03123,ELECTRIC GTR STRING SET 09/42 SUPER SLINKY PINK,41.50,ERNIE BALL,SLINKY TITANIUM CTD,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,18.17,930065000921,0,NONE,ACCESSORIES,19/08/2025,29/10/2025,07/09/2022,Y,CMCMUS,Y,,Y
P03125,ELECTRIC GTR STR SET 08/38 EXTRA SLINKY BLUE,41.50,ERNIE BALL,SLINKY TITANIUM CTD,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,2,18.16,930065000922,26.95,NONE,ACCESSORIES,19/01/2026,15/01/2026,09/10/2019,Y,CMCMUS,Y,749699131250,Y
P03126,ELECTRIC GTR STR SET 12/56 NOT EVEN SLINKY TEAL,44.50,ERNIE BALL,SLINKY TITANIUM CTD,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,2,19.01,930065000923,28.95,NONE,ACCESSORIES,28/08/2024,22/08/2024,11/03/2020,Y,CMCMUS,Y,,Y
P03127,ELECTRIC GTR STR SET 11/54 BEEFY SLINKY YELLOW,44.50,ERNIE BALL,SLINKY TITANIUM CTD,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,4,19.09,930065000924,28.95,NONE,ACCESSORIES,20/01/2025,19/01/2025,07/09/2022,Y,CMCMUS,Y,,Y
P03212,Primo Slinky Nckl Wnd Elec Gtr Strings 3 Pk 9.5 44,64.95,Ernie Ball,,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,27.84,930065004688,63.95,NONE,ACCESSORIES,07/07/2025,11/12/2025,07/09/2022,Y,CMCMUS,Y,,Y
P03213,Mega Slinky Nckl Wnd Elec Gtr Strings 3 Pk 10.5 48,64.95,Ernie Ball,,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,30.68,930065004685,0,NONE,ACCESSORIES,23/01/2025,17/08/2023,07/09/2022,Y,CMCMUS,Y,,Y
P03220,3 SETS OF NICKEL POWER SLINKY (PURPLE) .011 / .0,64.95,ERNIE BALL,NICKEL WOUND,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,27.28,930065002364,64.95,NONE,ACCESSORIES,03/02/2026,31/01/2026,16/02/2017,Y,CMCMUS,Y,749699132202,Y
P03222,3 SETS OF NICKEL HYBRID SLINKY (ORANGE)  .009 /,64.95,ERNIE BALL,NICKEL WOUND,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,28.17,930065002365,41.95,NONE,ACCESSORIES,11/02/2026,05/02/2026,16/09/2016,Y,CMCMUS,Y,749699132226,Y
P03226,Burly Slinky Nckl Wnd Elec Gtr Strings 3 Pk 11 52,64.95,Ernie Ball,,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,28.48,930065004681,63.95,NONE,ACCESSORIES,21/07/2025,04/09/2025,07/09/2022,N,CMCMUS,Y,,Y
P03227,Ultra Slinky Nckl Wnd Elec Gtr Strings 3 Pk 10 48,64.95,Ernie Ball,,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,30.43,930065004693,0,NONE,ACCESSORIES,23/07/2025,23/10/2025,07/09/2022,Y,CMCMUS,Y,,Y
P03545,Erthwd Custom Light Phos Brnz Ac Gtr Strings 3 Pk 11.5 54,77.50,Ernie Ball,,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,33.24,930065004668,44.95,NONE,ACCESSORIES,21/10/2024,17/10/2024,07/09/2022,Y,CMCMUS,Y,,Y
P03627,Beefy Slinky Nckl Wnd Elec Gtr Strings 3 Pk 11 54,64.95,Ernie Ball,,STRINGS FRETTED,GTR ACOUSTIC SETS,MUSICAL,2,28.27,930065004665,63.95,NONE,ACCESSORIES,17/02/2026,15/02/2026,07/09/2022,Y,CMCMUS,Y,,Y
P03721,3 SETS OF COBALT REGULAR SLINKY (LIME) .010 / .0,81.50,ERNIE BALL,COBALT,STRINGS FRETTED,GTR ELECTRIC SETS,MUSICAL,1,46.88,930065002366,80.95,NONE,ACCESSORIES,30/06/2025,23/11/2025,04/08/2022,N,CMCMUS,Y,,Y
P04036,GTR STRAP POLYPRO WHITE,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,2,12.34,930065000286,23.95,NONE,GUITARS,09/12/2025,07/12/2025,09/10/2016,Y,CMCMUS,Y,,Y
P04037,GTR STRAP POLYPRO BLACK,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,4,12.74,930065000276,23.95,NONE,GUITARS,19/01/2026,24/01/2026,01/10/2016,Y,CMCMUS,Y,,Y
P04039,Pickholder Strap - Black. Holds 3 picks,34.95,Ernie Ball,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,17.69,930065003960,0,NONE,GUITARS,11/02/2026,08/02/2026,14/10/2019,Y,CMCMUS,Y,,Y
P04040,GTR STRAP POLYPRO RED,23.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,1,12.46,930065000285,23.95,NONE,GUITARS,25/03/2025,28/09/2025,09/10/2016,Y,CMCMUS,Y,,Y
P04044,GTR STRAP POLYPRO RAINBOW,23.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,2,12.23,930065000284,23.95,NONE,GUITARS,03/11/2025,29/10/2025,01/10/2019,Y,CMCMUS,Y,,Y
P04045,GTR STRAP POLYPRO PURPLE,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,2,12.89,930065000283,23.95,NONE,GUITARS,10/12/2025,14/12/2025,09/10/2016,Y,CMCMUS,Y,,Y
P04046,GTR STRAP POLYPRO GREY,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,4,12.23,930065000279,23.95,NONE,GUITARS,05/02/2026,08/02/2026,23/09/2019,Y,CMCMUS,Y,,Y
P04048,GTR STRAP POLYPRO OLIVE,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,2,13.25,930065000281,23.95,NONE,GUITARS,05/02/2026,05/02/2026,22/09/2019,Y,CMCMUS,Y,,Y
P04049,GTR STRAP POLYPRO NAVY,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,2,12.62,930065000280,23.95,NONE,GUITARS,11/02/2026,05/02/2026,09/10/2016,Y,CMCMUS,Y,,Y
P04052,GTR STRAP BROWN,24.95,ERNIE BALL,POLYPRO,GUITARS,STRAPS,MUSICAL,1,13.25,930065002167,23.95,NONE,GUITARS,03/02/2026,25/01/2026,16/10/2019,Y,CMCMUS,Y,,Y
P04056,POLYLOCK LOCKING POLY STRAP FITS MOST GUITAR,57.95,ERNIE BALL,,GUITARS,STRAPS,MUSICAL,1,29.01,930065002525,56.95,NONE,GUITARS,16/12/2025,14/12/2025,09/10/2016,Y,CMCMUS,Y,,Y
P04090,SANTA FE WOVEN JACQUARD STRAP,69.95,ERNIE BALL,JACQUARD,GUITARS,STRAPS,MUSICAL,1,35.74,930065002371,48.95,NONE,GUITARS,11/08/2025,20/11/2025,13/12/2022,Y,CMCMUS,Y,,Y
P04091,ROYAL BLOOM WOVEN JACQUARD STRAP,69.95,ERNIE BALL,JACQUARD,GUITARS,STRAPS,MUSICAL,1,35.00,930065002372,47.95,NONE,GUITARS,15/01/2026,11/01/2026,20/03/2019,Y,CMCMUS,Y,,Y
P04092,CALIFORNIA WEAVE WOVEN JACQUARD STRAP,69.95,ERNIE BALL,JACQUARD,GUITARS,STRAPS,MUSICAL,1,35.01,930065002373,48.95,NONE,GUITARS,16/12/2025,11/12/2025,17/04/2023,Y,CMCMUS,Y,,Y
P04094,VINTAGE WEAVE WOVEN JACQUARD STRAP,69.95,ERNIE BALL,JACQUARD,GUITARS,STRAPS,MUSICAL,1,35.16,930065002375,48.95,NONE,GUITARS,22/04/2025,18/12/2025,28/12/2022,Y,CMCMUS,Y,,Y
P04097,INDIGO ORCHID WOVEN JACQUARD STRAP,69.95,ERNIE BALL,JACQUARD,GUITARS,STRAPS,MUSICAL,2,35.72,930065002378,48.95,NONE,GUITARS,19/01/2026,18/01/2026,09/01/2020,Y,CMCMUS,Y,,Y
P04098,IMPERIAL PAISLEY WOVEN JACQUARD STRAP,69.95,ERNIE BALL,JACQUARD,GUITARS,STRAPS,MUSICAL,2,37.14,930065002379,44.95,NONE,GUITARS,03/02/2026,29/01/2026,25/10/2019,Y,CMCMUS,Y,,Y
P04100,ERNIE BALL TWEED STRAP W/BLACK ENDS,36.95,ERNIE BALL,,GUITARS,STRAPS,MUSICAL,1,18.27,930065002822,36.95,NONE,GUITARS,09/12/2025,04/12/2025,13/09/2019,Y,CMCMUS,Y,,Y
P04114,TOOL KIT COMPLETE,139.00,ERNIE BALL,,MIXED ACCE,MIXED ACCESSORIES,MUSICAL,1,73.78,930065002129,102.95,NONE,ACCESSORIES,03/02/2026,24/01/2026,29/11/2016,Y,CMCMUS,Y,,Y
P04119,STRING PEGWINDER,9.50,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,4.86,930065000351,9.50,NONE,GUITARS,09/12/2025,04/12/2025,07/03/2018,Y,CMCMUS,Y,,Y
P04138,2.5 ADJUSTABLE ITALIAN LEATHER W/FUR PAD CHEST,231.95,ERNIE BALL,,GUITARS,STRAPS,MUSICAL,1,116.73,930065002765,0,NONE,GUITARS,07/01/2025,29/12/2024,07/09/2022,Y,CMCMUS,Y,,Y
P04145,STRAP POLYLOCK LOCKING STRAP 2 SOFT NEOPRENE 45-54,115.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,59.01,930065003962,73.95,NONE,GUITARS,06/01/2026,23/12/2025,22/01/2019,Y,CMCMUS,Y,,Y
P04150,STRAP JACQUARD ROYAL ORLEANS SILVER LEATHER AND POLYPRO 41-72,72.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,35.53,930065003969,68.95,NONE,GUITARS,17/02/2026,15/02/2026,04/05/2020,Y,CMCMUS,Y,,Y
P04151,STRAP JACQUARD ROYAL ORLEANS GOLD LEATHER AND POLYPRO 41-72,72.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,34.27,930065003970,49.95,NONE,GUITARS,11/02/2026,05/02/2026,07/09/2022,Y,CMCMUS,Y,,Y
P04163,STRAP JACQUARD IMPERIAL PAISLEY GOLD LEATHER AND POLYPRO 41-72,69.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,35.52,930065003973,44.95,NONE,GUITARS,17/02/2026,15/02/2026,20/10/2019,Y,CMCMUS,Y,,Y
P04164,STRAP JACQUARD IMPERIAL PAISLEY PURPLE LEATHER AND POLYPRO 41-72,69.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,34.28,930065003974,48.95,NONE,GUITARS,15/01/2026,28/12/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04165,STRAP JACQUARD TRIBAL BLUE LEATHER AND POLYPRO 41-72,69.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,37.24,930065003975,48.95,NONE,GUITARS,17/12/2025,29/01/2026,07/09/2022,N,CMCMUS,Y,,Y
P04166,STRAP JACQUARD TRIBAL SILVER & WHITE LEATHER AND POLYPRO 41-72,69.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,35.40,930065003976,0,NONE,GUITARS,11/02/2026,05/02/2026,21/05/2020,Y,CMCMUS,Y,,Y
P04182,EB Stacked Logo Patch Green Embroidered,12.95,Ernie Ball,,MIXED ACCE,MIXED ACCESSORIES,MUSICAL,2,9.06,930065005053,0,NONE,ACCESSORIES,25/03/2025,,02/08/2024,Y,CMCMUS,Y,,Y
P04219,ULTRA PLUSH 30CM X 30CM MICROFIBRE POLISH CLOTH,28.95,ERNIE BALL,,MIXED ACCE,MIXED ACCESSORIES,MUSICAL,1,14.60,930065002769,18.95,NONE,ACCESSORIES,23/12/2025,18/12/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04220,GUITAR POLISHING CLOTH,12.95,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,6.52,930065000274,12.95,NONE,GUITARS,11/07/2025,10/07/2025,17/03/2020,Y,CMCMUS,Y,,Y
P04222,GUITAR POLISH AND CLOTH,28.95,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,14.48,930065000273,28.95,NONE,GUITARS,15/01/2026,09/01/2026,07/09/2022,Y,CMCMUS,Y,,Y
P04223,GUITAR POLISH,19.95,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,10.08,930065000655,19.95,NONE,GUITARS,17/11/2025,16/11/2025,18/10/2019,Y,CMCMUS,Y,,Y
P04227,GLASS SLIDE SMALL,27.95,ERNIE BALL,,GUITARS,SLIDES,MUSICAL,1,14.09,930065000927,16.95,NONE,GUITARS,13/05/2025,23/10/2025,10/08/2022,Y,CMCMUS,Y,,Y
P04228,GLASS SLIDE MEDIUM,39.95,ERNIE BALL,,GUITARS,SLIDES,MUSICAL,2,20.69,930065000926,23.95,NONE,GUITARS,02/09/2025,28/08/2025,14/10/2019,Y,CMCMUS,Y,,Y
P04229,GLASS SLIDE LARGE,41.95,ERNIE BALL,,GUITARS,SLIDES,MUSICAL,1,21.03,930065000925,25.95,NONE,GUITARS,03/03/2025,02/03/2025,05/08/2022,Y,CMCMUS,Y,,Y
P04233,STEEL GTR BAR,74.95,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,37.53,930065000656,67.95,NONE,GUITARS,25/08/2025,21/08/2025,10/12/2019,Y,CMCMUS,Y,,Y
P04235,ERNIE BALL RING SLIDER,52.95,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,26.44,930065000275,25.95,NONE,GUITARS,23/06/2025,19/06/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04236,Pickholder Strap - Navy. Holds 3 picks,34.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,17.45,930065004327,23.95,NONE,GUITARS,18/03/2025,23/10/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04247,FRETBOARD CONDITIONER WIPES REFILL X 20 FISHBOWL,21.95,ERNIE BALL,WONDER WIPES,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,11.18,930065001100,21.95,NONE,GUITARS,06/01/2026,28/12/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04248,INSTRUMENT POLISH WIPES REFILL X 20 FISHBOWL,21.95,ERNIE BALL,WONDER WIPES,CARE PRODUCTS,CARE PRODUCTS,MUSICAL,2,10.96,930065001101,21.95,NONE,ACCESSORIES,23/06/2025,21/06/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04249,STRING CLEAN WIPES REFILL X 20 FISHBOWL,21.95,ERNIE BALL,WONDER WIPES,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,10.76,930065001102,21.95,NONE,GUITARS,01/08/2025,13/11/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04250,Pickholder Strap - Brown. Holds 3 picks,34.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,2,17.62,930065004328,26.95,NONE,GUITARS,23/10/2023,19/10/2023,07/09/2022,Y,CMCMUS,Y,,Y
P04259,Pickholder Strap - White. Holds 3 picks,34.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,2,17.59,930065004329,23.95,NONE,GUITARS,07/01/2025,29/12/2024,07/09/2022,Y,CMCMUS,Y,,Y
P04276,FRETBOARD CONDITIONER WONDER WIPES Q/P06,9.95,ERNIE BALL,WONDER WIPES,CARE PRODUCTS,CARE PRODUCTS,MUSICAL,1,5.06,930065001399,9.95,NONE,ACCESSORIES,06/01/2026,04/01/2026,03/01/2017,Y,CMCMUS,Y,,Y
P04277,STRING CLEANER WONDER WIPES Q/P06,9.95,ERNIE BALL,WONDER WIPES,CARE PRODUCTS,CARE PRODUCTS,MUSICAL,1,4.87,930065001400,9.95,NONE,ACCESSORIES,01/08/2025,02/11/2025,26/10/2016,Y,CMCMUS,Y,,Y
P04278,INSTRUMENT POLISH WONDER WIPES Q/P06,11.95,ERNIE BALL,WONDER WIPES,CARE PRODUCTS,CARE PRODUCTS,MUSICAL,1,5.01,930065001401,9.95,NONE,ACCESSORIES,13/05/2025,16/10/2025,21/03/2018,Y,CMCMUS,Y,,Y
P04279,WONDER WIPES 6PC MULTI PACK FRET/STRING & POLISH,9.95,ERNIE BALL,WONDER WIPES,CARE PRODUCTS,CARE PRODUCTS,MUSICAL,1,5.05,930065001402,9.95,NONE,ACCESSORIES,17/02/2026,14/02/2026,07/08/2022,Y,CMCMUS,Y,,Y
P04287,Ernie Ball Comfort Slide - Small,57.95,Ernie Ball,,GUITARS,SLIDES,MUSICAL,2,28.99,930065004761,44.95,NONE,GUITARS,21/10/2024,20/10/2024,08/02/2023,Y,CMCMUS,Y,,Y
P04288,Ernie Ball Comfort Slide - Medium,57.95,Ernie Ball,,GUITARS,SLIDES,MUSICAL,1,27.77,930065004762,53.95,NONE,GUITARS,10/02/2023,,08/02/2023,Y,CMCMUS,Y,,Y
P04289,Ernie Ball Comfort Slide - Large,57.95,Ernie Ball,,GUITARS,SLIDES,MUSICAL,1,27.77,930065004763,53.95,NONE,GUITARS,10/02/2023,,08/02/2023,Y,CMCMUS,Y,,Y
P04600,STRAP LOCKS CHROME,74.95,ERNIE BALL,,GUITARS,PARTS/ACCESSORIES,MUSICAL,1,40.59,930065000663,47.95,NONE,GUITARS,18/07/2025,04/09/2025,07/09/2022,N,CMCMUS,Y,,Y
P04609,ALBUQUERQUE BLUE JACQUARD STRAP,69.95,ERNIE BALL,Straps - Jacquard,GUITARS,STRAPS,MUSICAL,2,35.61,930065004211,0,NONE,GUITARS,06/01/2026,28/12/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04617,ALPINE MEADOW JACQUARD STRAP,69.95,ERNIE BALL,Straps - Jacquard,GUITARS,STRAPS,MUSICAL,1,35.37,930065004213,68.95,NONE,GUITARS,03/11/2025,02/11/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04665,MIDNIGHT BLIZZARD JACQUARD STRAP,69.95,ERNIE BALL,Straps - Jacquard,GUITARS,STRAPS,MUSICAL,2,24.49,930065004219,0,NONE,GUITARS,07/04/2025,04/01/2026,12/10/2023,N,CMCMUS,Y,,Y
P04666,PINK PAISLEY JACQUARD STRAP,69.95,ERNIE BALL,Straps - Jacquard,GUITARS,STRAPS,MUSICAL,2,24.91,930065004220,68.95,NONE,GUITARS,25/11/2024,21/11/2024,05/12/2022,Y,CMCMUS,Y,,Y
P04667,REDBIRD RISING JACQUARD STRAP,69.95,ERNIE BALL,Straps - Jacquard,GUITARS,STRAPS,MUSICAL,1,35.32,930065004221,48.95,NONE,GUITARS,17/11/2025,15/11/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04687,JACQUARD STRAP - KASHMIR MOONRISE,69.95,Ernie Ball,,GUITARS,STRAPS,MUSICAL,1,35.06,930065004331,0,NONE,GUITARS,14/07/2025,11/07/2025,07/09/2022,Y,CMCMUS,Y,,Y
P04688,Pickholder Strap - Burgundy. Holds 3 Picks,34.95,Ernie Ball,Ernie Ball,GUITARS,PARTS/ACCESSORIES,MUSICAL,2,17.62,930065004391,28.95,NONE,GUITARS,29/11/2024,28/11/2024,07/09/2022,Y,CMCMUS,Y,,Y
P04855,ERNIE BALL SLINKY TILL DEATH T-SHIRT (2XL),49.95,ERNIE BALL,,APPAREL,T SHIRTS,MUSICAL,1,31.47,930065003955,49.95,NONE,ACCESSORIES,04/12/2024,05/12/2024,07/09/2022,N,CMCMUS,Y,,Y
